No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,date_time
21170,2015,7,31,1,8.0,10.0,2.0,12.0,400.0,67.0,23.0,1003.2,20.5,0.0,NNE,0.8,2015-07-31 01:00:00
21171,2015,7,31,2,11.0,18.0,2.0,19.0,500.0,49.0,22.8,1003.6,20.7,0.0,WSW,0.4,2015-07-31 02:00:00
21172,2015,7,31,3,11.0,16.0,2.0,21.0,500.0,56.0,21.1,1004.5,20.1,30.9,SSW,2.1,2015-07-31 03:00:00
21173,2015,7,31,4,13.0,13.0,2.0,11.0,600.0,89.0,20.9,1004.5,20.1,27.0,SSE,0.8,2015-07-31 04:00:00
21174,2015,7,31,5,13.0,13.0,2.0,12.0,600.0,79.0,21.0,1004.6,20.3,9.3,NNE,1.2,2015-07-31 05:00:00
21175,2015,7,31,6,13.0,13.0,2.0,10.0,600.0,82.0,21.2,1004.6,20.4,0.2,N,1.1,2015-07-31 06:00:00
21176,2015,7,31,7,13.0,13.0,2.0,23.0,600.0,60.0,21.6,1005.0,20.6,0.0,N,1.6,2015-07-31 07:00:00
21177,2015,7,31,8,15.0,15.0,2.0,26.0,600.0,53.0,22.1,1005.1,20.9,0.0,N,1.5,2015-07-31 08:00:00
21178,2015,7,31,9,17.0,23.0,2.0,20.0,600.0,48.0,23.0,1005.0,21.1,0.0,N,1.4,2015-07-31 09:00:00
21179,2015,7,31,10,18.0,18.0,2.0,17.0,600.0,47.0,24.5,1004.8,21.0,0.0,N,1.7,2015-07-31 10:00:00
21180,2015,7,31,11,18.0,25.0,2.0,21.0,600.0,58.0,26.3,1004.6,20.4,0.0,NNW,1.5,2015-07-31 11:00:00
21181,2015,7,31,12,7.0,7.0,2.0,12.0,600.0,84.0,28.3,1004.4,20.1,0.0,NNE,1.2,2015-07-31 12:00:00
21182,2015,7,31,13,14.0,14.0,2.0,8.0,500.0,111.0,28.7,1004.0,20.4,0.0,SSE,1.0,2015-07-31 13:00:00
21183,2015,7,31,14,16.0,16.0,2.0,10.0,500.0,130.0,29.8,1003.5,19.8,0.0,SSE,1.9,2015-07-31 14:00:00
21184,2015,7,31,15,17.0,18.0,2.0,9.0,600.0,130.0,30.1,1003.2,20.6,0.0,SSE,1.9,2015-07-31 15:00:00
21185,2015,7,31,16,19.0,29.0,2.0,11.0,600.0,137.0,29.6,1003.0,20.7,0.0,SE,2.3,2015-07-31 16:00:00
21186,2015,7,31,17,26.0,38.0,2.0,13.0,600.0,150.0,29.2,1003.0,21.2,0.0,SSE,2.0,2015-07-31 17:00:00
21187,2015,7,31,18,31.0,47.0,2.0,15.0,800.0,148.0,28.8,1002.8,21.3,0.0,SSE,1.4,2015-07-31 18:00:00
21188,2015,7,31,19,41.0,57.0,2.0,21.0,1000.0,148.0,28.1,1003.2,21.4,0.0,SE,1.1,2015-07-31 19:00:00
21189,2015,7,31,20,48.0,76.0,2.0,34.0,1100.0,122.0,27.6,1003.6,21.6,0.0,S,1.1,2015-07-31 20:00:00
21190,2015,7,31,21,57.0,73.0,2.0,46.0,1200.0,96.0,26.8,1004.2,21.1,0.0,WNW,1.4,2015-07-31 21:00:00
21191,2015,7,31,22,51.0,74.0,2.0,66.0,1100.0,64.0,25.9,1004.3,22.6,0.0,WNW,0.2,2015-07-31 22:00:00
21192,2015,7,31,23,52.0,62.0,2.0,55.0,1000.0,63.0,25.3,1004.1,22.6,0.0,NNE,0.7,2015-07-31 23:00:00
21193,2015,8,1,0,54.0,77.0,2.0,57.0,1000.0,39.0,25.2,1003.8,22.3,0.0,NE,1.0,2015-08-01 00:00:00
21194,2015,8,1,1,66.0,89.0,2.0,43.0,900.0,22.0,25.2,1003.8,22.1,0.0,E,1.2,2015-08-01 01:00:00
21195,2015,8,1,2,84.0,92.0,2.0,16.0,900.0,17.0,24.8,1003.7,22.5,0.0,ESE,0.6,2015-08-01 02:00:00
21196,2015,8,1,3,69.0,69.0,2.0,16.0,900.0,17.0,24.0,1003.7,22.1,0.0,ESE,0.2,2015-08-01 03:00:00
21197,2015,8,1,4,82.0,83.0,2.0,16.0,800.0,17.0,24.0,1003.6,22.6,0.0,ESE,0.4,2015-08-01 04:00:00
21198,2015,8,1,5,94.0,98.0,2.0,16.0,1100.0,7.0,24.4,1003.7,22.7,0.0,ENE,0.9,2015-08-01 05:00:00
21199,2015,8,1,6,99.0,101.0,2.0,47.0,1500.0,6.0,24.3,1004.0,22.7,0.0,E,1.1,2015-08-01 06:00:00
21200,2015,8,1,7,101.0,101.0,2.0,47.0,1400.0,14.0,24.9,1004.0,23.0,0.0,ESE,1.1,2015-08-01 07:00:00
21201,2015,8,1,8,107.0,107.0,2.0,47.0,1300.0,24.0,25.4,1004.1,22.7,0.0,SE,1.5,2015-08-01 08:00:00
21202,2015,8,1,9,100.0,100.0,2.0,40.0,1200.0,45.0,25.8,1004.3,22.7,0.0,S,1.6,2015-08-01 09:00:00
21203,2015,8,1,10,89.0,89.0,2.0,25.0,1200.0,65.0,26.3,1004.4,22.8,0.0,SSE,1.8,2015-08-01 10:00:00
21204,2015,8,1,11,87.0,87.0,2.0,20.0,1100.0,82.0,26.6,1004.4,22.7,0.0,SE,1.3,2015-08-01 11:00:00
21205,2015,8,1,12,84.0,84.0,2.0,21.0,1000.0,91.0,26.5,1004.3,22.3,0.0,SSE,1.1,2015-08-01 12:00:00
21206,2015,8,1,13,79.0,79.0,2.0,25.0,900.0,82.0,25.7,1003.9,22.8,0.0,ESE,1.0,2015-08-01 13:00:00
21207,2015,8,1,14,83.0,83.0,2.0,32.0,900.0,79.0,25.1,1003.7,23.0,0.3,ENE,0.9,2015-08-01 14:00:00
21208,2015,8,1,15,82.0,82.0,2.0,32.0,1000.0,87.0,25.4,1003.0,22.7,0.1,ESE,0.7,2015-08-01 15:00:00
21209,2015,8,1,16,83.0,83.0,2.0,31.0,1000.0,87.0,25.9,1002.5,22.6,0.0,NNE,0.7,2015-08-01 16:00:00
21210,2015,8,1,17,78.0,78.0,2.0,37.0,900.0,80.0,25.1,1001.3,22.8,0.0,NW,1.6,2015-08-01 17:00:00
21211,2015,8,1,18,80.0,80.0,2.0,39.0,1000.0,65.0,24.8,1000.6,23.0,0.0,N,1.4,2015-08-01 18:00:00
21212,2015,8,1,19,86.0,86.0,2.0,40.0,1000.0,61.0,24.5,1002.0,22.6,0.0,NNW,1.4,2015-08-01 19:00:00
21213,2015,8,1,20,82.0,82.0,2.0,49.0,1000.0,45.0,24.1,1002.1,22.2,0.0,NE,1.1,2015-08-01 20:00:00
21214,2015,8,1,21,85.0,85.0,2.0,34.0,1000.0,54.0,24.0,1002.3,22.3,0.0,W,1.0,2015-08-01 21:00:00
21215,2015,8,1,22,98.0,98.0,2.0,50.0,1300.0,32.0,23.6,1002.3,22.6,9.1,WNW,1.5,2015-08-01 22:00:00
21216,2015,8,1,23,74.0,143.0,2.0,24.0,1800.0,64.0,22.5,1000.5,21.7,21.3,SSE,1.5,2015-08-01 23:00:00
21217,2015,8,2,0,20.0,20.0,2.0,14.0,1600.0,79.0,22.6,1000.5,21.8,0.2,SE,1.9,2015-08-02 00:00:00
21218,2015,8,2,1,16.0,16.0,2.0,14.0,1600.0,61.0,22.7,1000.6,22.0,0.0,N,1.2,2015-08-02 01:00:00
21219,2015,8,2,2,20.0,20.0,2.0,13.0,1600.0,55.0,22.8,1000.2,22.1,0.0,NE,1.1,2015-08-02 02:00:00
21220,2015,8,2,3,25.0,25.0,2.0,15.0,1600.0,48.0,22.7,999.8,22.0,0.1,E,1.4,2015-08-02 03:00:00
21221,2015,8,2,4,27.0,27.0,2.0,12.0,1500.0,51.0,22.6,999.9,21.9,0.2,E,1.0,2015-08-02 04:00:00
21222,2015,8,2,5,26.0,26.0,2.0,9.0,1600.0,54.0,22.8,1000.3,22.1,0.0,SE,1.0,2015-08-02 05:00:00
21223,2015,8,2,6,20.0,20.0,2.0,11.0,1600.0,56.0,22.7,1000.4,22.0,0.1,E,0.6,2015-08-02 06:00:00
21224,2015,8,2,7,21.0,21.0,2.0,17.0,1600.0,52.0,22.7,1000.0,22.0,0.0,NE,0.7,2015-08-02 07:00:00
21225,2015,8,2,8,21.0,21.0,2.0,29.0,1700.0,41.0,23.2,1000.1,22.5,0.0,NNW,0.5,2015-08-02 08:00:00
21226,2015,8,2,9,33.0,33.0,2.0,31.0,1800.0,41.0,23.9,1000.3,22.7,0.0,ESE,0.5,2015-08-02 09:00:00
21227,2015,8,2,10,50.0,50.0,2.0,25.0,1800.0,45.0,24.8,1000.2,22.3,0.0,SSE,0.8,2015-08-02 10:00:00
21228,2015,8,2,11,71.0,71.0,2.0,25.0,1900.0,44.0,25.4,999.8,22.7,0.0,ESE,1.8,2015-08-02 11:00:00
21229,2015,8,2,12,97.0,97.0,2.0,17.0,1900.0,57.0,27.0,999.4,22.8,0.0,ENE,0.6,2015-08-02 12:00:00
21230,2015,8,2,13,97.0,97.0,2.0,16.0,1900.0,79.0,28.0,998.7,22.9,0.0,S,1.1,2015-08-02 13:00:00
21231,2015,8,2,14,72.0,72.0,2.0,11.0,1800.0,108.0,29.4,998.0,23.1,0.0,ENE,1.2,2015-08-02 14:00:00
21232,2015,8,2,15,70.0,71.0,2.0,13.0,1800.0,132.0,29.9,997.3,23.8,0.0,SSE,1.8,2015-08-02 15:00:00
21233,2015,8,2,16,70.0,70.0,2.0,12.0,1800.0,149.0,30.6,996.6,23.3,0.0,SSE,1.4,2015-08-02 16:00:00
21234,2015,8,2,17,68.0,70.0,2.0,15.0,1800.0,164.0,30.8,996.7,24.0,0.0,SSE,1.5,2015-08-02 17:00:00
21235,2015,8,2,18,93.0,96.0,2.0,19.0,2000.0,170.0,29.6,996.8,24.2,0.0,SE,2.5,2015-08-02 18:00:00
21236,2015,8,2,19,94.0,94.0,2.0,19.0,2100.0,118.0,28.6,997.4,24.6,0.0,SE,1.8,2015-08-02 19:00:00
21237,2015,8,2,20,100.0,100.0,2.0,25.0,2100.0,84.0,27.5,998.3,24.7,0.0,SE,2.2,2015-08-02 20:00:00
21238,2015,8,2,21,101.0,101.0,2.0,20.0,2100.0,73.0,27.0,998.9,24.3,0.0,SE,1.6,2015-08-02 21:00:00
21239,2015,8,2,22,95.0,95.0,2.0,17.0,2100.0,56.0,26.6,999.7,24.1,0.0,SE,2.0,2015-08-02 22:00:00
21240,2015,8,2,23,100.0,100.0,2.0,24.0,2300.0,42.0,26.1,999.9,24.0,0.0,SSE,0.6,2015-08-02 23:00:00
21241,2015,8,3,0,113.0,115.0,2.0,54.0,2500.0,5.0,25.8,999.5,24.0,0.0,NNW,0.4,2015-08-03 00:00:00
21242,2015,8,3,1,110.0,123.0,2.0,40.0,2400.0,2.0,25.4,999.5,24.2,0.0,NNE,0.7,2015-08-03 01:00:00
21243,2015,8,3,2,110.0,110.0,2.0,30.0,2400.0,2.0,25.4,999.4,24.2,0.0,NNE,0.9,2015-08-03 02:00:00
21244,2015,8,3,3,109.0,109.0,4.0,14.0,2400.0,2.0,25.1,998.8,24.1,0.0,NNE,0.7,2015-08-03 03:00:00
21245,2015,8,3,4,115.0,115.0,3.0,14.0,1100.0,2.0,25.3,998.5,24.1,0.0,E,0.4,2015-08-03 04:00:00
21246,2015,8,3,5,113.0,113.0,2.0,14.0,1400.0,8.0,25.3,998.7,23.9,0.0,SSE,0.3,2015-08-03 05:00:00
21247,2015,8,3,6,109.0,109.0,2.0,37.0,1900.0,2.0,25.2,999.1,24.0,0.0,N,0.9,2015-08-03 06:00:00
21248,2015,8,3,7,117.0,117.0,2.0,35.0,1800.0,2.0,25.4,998.8,23.8,0.0,NNW,1.7,2015-08-03 07:00:00
21249,2015,8,3,8,99.0,99.0,2.0,28.0,1300.0,25.0,26.2,998.7,22.7,0.0,NE,0.7,2015-08-03 08:00:00
21250,2015,8,3,9,72.0,72.0,2.0,22.0,1100.0,43.0,27.1,999.0,22.3,0.0,NE,1.5,2015-08-03 09:00:00
21251,2015,8,3,10,61.0,61.0,2.0,22.0,600.0,30.0,27.6,999.4,21.9,0.0,NNE,2.2,2015-08-03 10:00:00
21252,2015,8,3,11,64.0,72.0,2.0,14.0,1000.0,64.0,27.6,999.3,23.0,0.0,NE,2.0,2015-08-03 11:00:00
21253,2015,8,3,12,72.0,72.0,2.0,8.0,1000.0,44.0,27.8,998.7,23.0,0.0,ESE,1.9,2015-08-03 12:00:00
21254,2015,8,3,13,76.0,76.0,2.0,15.0,1100.0,93.0,28.5,999.3,23.6,0.0,WNW,2.2,2015-08-03 13:00:00
21255,2015,8,3,14,89.0,89.0,2.0,20.0,1100.0,91.0,28.2,998.9,23.3,0.0,NW,2.5,2015-08-03 14:00:00
21256,2015,8,3,15,64.0,64.0,2.0,15.0,900.0,90.0,28.4,998.8,21.9,0.0,NW,2.3,2015-08-03 15:00:00
21257,2015,8,3,16,22.0,22.0,2.0,14.0,500.0,72.0,25.1,999.5,15.7,0.0,WNW,2.4,2015-08-03 16:00:00
21258,2015,8,3,17,4.0,5.0,2.0,32.0,400.0,54.0,22.8,999.4,16.6,0.2,WNW,3.6,2015-08-03 17:00:00
21259,2015,8,3,18,11.0,11.0,2.0,47.0,600.0,26.0,22.4,998.6,18.0,0.1,WNW,2.8,2015-08-03 18:00:00
21260,2015,8,3,19,16.0,16.0,2.0,46.0,600.0,21.0,22.6,997.6,16.8,0.0,WNW,3.8,2015-08-03 19:00:00
21261,2015,8,3,20,16.0,16.0,2.0,34.0,500.0,33.0,22.1,997.0,16.4,0.0,N,1.1,2015-08-03 20:00:00
21262,2015,8,3,21,10.0,19.0,2.0,25.0,500.0,37.0,21.6,998.0,17.6,0.0,SW,0.9,2015-08-03 21:00:00
21263,2015,8,3,22,12.0,12.0,2.0,30.0,500.0,42.0,21.6,998.3,17.6,0.0,WSW,0.9,2015-08-03 22:00:00
21264,2015,8,3,23,12.0,19.0,2.0,39.0,500.0,30.0,22.3,998.4,15.4,0.0,WNW,2.3,2015-08-03 23:00:00
21265,2015,8,4,0,15.0,19.0,2.0,48.0,500.0,15.0,20.1,998.7,16.1,0.0,NNW,1.1,2015-08-04 00:00:00
21266,2015,8,4,1,8.0,8.0,2.0,23.0,400.0,39.0,20.4,998.1,15.8,0.0,NW,1.2,2015-08-04 01:00:00
21267,2015,8,4,2,9.0,9.0,2.0,20.0,400.0,43.0,19.6,997.9,15.5,0.0,NNW,1.5,2015-08-04 02:00:00
21268,2015,8,4,3,9.0,10.0,2.0,24.0,500.0,33.0,19.1,997.7,15.4,0.0,N,1.3,2015-08-04 03:00:00
21269,2015,8,4,4,9.0,10.0,2.0,18.0,400.0,44.0,18.7,997.5,15.0,0.0,N,1.0,2015-08-04 04:00:00
21270,2015,8,4,5,7.0,7.0,2.0,11.0,300.0,47.0,18.9,997.7,15.0,0.0,N,1.5,2015-08-04 05:00:00
21271,2015,8,4,6,6.0,22.0,2.0,13.0,400.0,40.0,19.2,997.9,15.3,0.0,NNE,1.4,2015-08-04 06:00:00
21272,2015,8,4,7,9.0,21.0,2.0,26.0,500.0,27.0,21.4,998.2,15.9,0.0,N,1.3,2015-08-04 07:00:00
21273,2015,8,4,8,9.0,24.0,2.0,20.0,400.0,33.0,23.7,998.4,16.0,0.0,NNE,1.5,2015-08-04 08:00:00
21274,2015,8,4,9,5.0,16.0,2.0,15.0,400.0,43.0,25.8,998.2,16.4,0.0,NNE,1.5,2015-08-04 09:00:00
21275,2015,8,4,10,9.0,29.0,2.0,14.0,500.0,55.0,27.1,998.4,17.0,0.0,N,1.3,2015-08-04 10:00:00
21276,2015,8,4,11,20.0,36.0,3.0,17.0,500.0,74.0,28.8,998.4,17.7,0.0,WNW,1.7,2015-08-04 11:00:00
21277,2015,8,4,12,19.0,29.0,5.0,16.0,600.0,109.0,30.5,997.7,17.6,0.0,SW,1.1,2015-08-04 12:00:00
21278,2015,8,4,13,18.0,22.0,4.0,25.0,500.0,126.0,31.6,997.3,18.2,0.0,SE,2.1,2015-08-04 13:00:00
21279,2015,8,4,14,15.0,46.0,2.0,34.0,600.0,158.0,32.9,996.7,17.5,0.0,SE,2.0,2015-08-04 14:00:00
21280,2015,8,4,15,31.0,50.0,2.0,28.0,600.0,245.0,33.3,995.9,16.2,0.0,SSE,3.0,2015-08-04 15:00:00
21281,2015,8,4,16,26.0,38.0,2.0,20.0,500.0,224.0,32.7,995.7,16.9,0.0,SSE,3.3,2015-08-04 16:00:00
21282,2015,8,4,17,21.0,26.0,2.0,19.0,500.0,181.0,32.4,996.1,17.8,0.0,SSE,2.1,2015-08-04 17:00:00
21283,2015,8,4,18,19.0,54.0,2.0,22.0,500.0,160.0,31.6,996.2,18.9,0.0,SSE,2.8,2015-08-04 18:00:00
21284,2015,8,4,19,21.0,54.0,2.0,28.0,500.0,142.0,29.8,996.7,19.5,0.0,SSE,2.7,2015-08-04 19:00:00
21285,2015,8,4,20,26.0,66.0,2.0,34.0,600.0,123.0,28.2,997.5,20.0,0.0,SSE,2.2,2015-08-04 20:00:00
21286,2015,8,4,21,34.0,83.0,2.0,46.0,700.0,99.0,27.2,998.7,20.5,0.0,SE,1.6,2015-08-04 21:00:00
21287,2015,8,4,22,39.0,79.0,2.0,41.0,800.0,93.0,26.5,999.2,20.8,0.0,S,1.2,2015-08-04 22:00:00
21288,2015,8,4,23,41.0,88.0,2.0,55.0,800.0,64.0,25.7,998.5,21.4,0.0,NNE,0.8,2015-08-04 23:00:00
21289,2015,8,5,0,44.0,85.0,2.0,48.0,800.0,38.0,24.3,998.3,21.4,0.0,NE,0.5,2015-08-05 00:00:00
21290,2015,8,5,1,55.0,80.0,2.0,40.0,800.0,28.0,24.7,998.2,21.0,0.0,SE,0.9,2015-08-05 01:00:00
21291,2015,8,5,2,63.0,82.0,2.0,32.0,800.0,5.0,23.7,998.3,21.2,0.0,N,1.7,2015-08-05 02:00:00
21292,2015,8,5,3,69.0,74.0,2.0,4.0,800.0,5.0,23.8,998.0,21.1,0.0,E,1.3,2015-08-05 03:00:00
21293,2015,8,5,4,72.0,89.0,2.0,4.0,1200.0,5.0,23.5,998.2,21.2,0.0,ESE,0.4,2015-08-05 04:00:00
21294,2015,8,5,5,77.0,89.0,2.0,4.0,1300.0,4.0,22.9,998.4,21.5,0.0,NE,0.7,2015-08-05 05:00:00
21295,2015,8,5,6,79.0,94.0,2.0,55.0,1700.0,2.0,22.9,998.7,21.4,0.0,NE,1.1,2015-08-05 06:00:00
21296,2015,8,5,7,73.0,101.0,2.0,45.0,1700.0,6.0,23.7,999.4,21.2,0.0,NNE,1.0,2015-08-05 07:00:00
21297,2015,8,5,8,81.0,125.0,2.0,47.0,1800.0,17.0,24.8,999.7,21.5,0.0,NE,0.9,2015-08-05 08:00:00
21298,2015,8,5,9,95.0,130.0,2.0,40.0,1800.0,33.0,26.7,999.5,22.1,0.0,E,1.3,2015-08-05 09:00:00
21299,2015,8,5,10,107.0,143.0,2.0,32.0,1800.0,66.0,27.6,999.8,22.3,0.0,NNE,1.5,2015-08-05 10:00:00
21300,2015,8,5,11,122.0,147.0,2.0,27.0,1800.0,107.0,28.4,999.6,22.6,0.0,E,1.1,2015-08-05 11:00:00
21301,2015,8,5,12,131.0,144.0,2.0,22.0,1800.0,149.0,29.5,999.4,22.7,0.0,SSE,1.9,2015-08-05 12:00:00
21302,2015,8,5,13,131.0,144.0,2.0,22.0,1800.0,149.0,30.4,999.3,23.3,0.0,SSE,1.7,2015-08-05 13:00:00
21303,2015,8,5,14,131.0,144.0,2.0,22.0,1800.0,149.0,31.2,998.8,22.2,0.0,SSE,1.9,2015-08-05 14:00:00
21304,2015,8,5,15,131.0,144.0,2.0,22.0,1800.0,149.0,32.0,998.1,20.9,0.0,SE,2.4,2015-08-05 15:00:00
21305,2015,8,5,16,59.0,59.0,2.0,16.0,2200.0,197.0,32.3,997.6,19.5,0.0,S,3.0,2015-08-05 16:00:00
21306,2015,8,5,17,56.0,74.0,2.0,18.0,2000.0,205.0,31.6,997.6,20.2,0.0,SSE,2.4,2015-08-05 17:00:00
21307,2015,8,5,18,76.0,93.0,2.0,21.0,2500.0,221.0,30.7,997.7,21.8,0.0,SE,3.0,2015-08-05 18:00:00
21308,2015,8,5,19,84.0,121.0,2.0,25.0,2100.0,203.0,30.0,998.4,22.2,0.0,SE,1.5,2015-08-05 19:00:00
21309,2015,8,5,20,91.0,125.0,2.0,25.0,1900.0,200.0,29.2,999.4,23.2,0.0,ESE,2.4,2015-08-05 20:00:00
21310,2015,8,5,21,97.0,108.0,2.0,26.0,2000.0,185.0,28.6,1000.2,23.3,0.0,SE,1.9,2015-08-05 21:00:00
21311,2015,8,5,22,71.0,71.0,2.0,21.0,1600.0,139.0,22.1,1002.0,18.5,0.0,NNE,2.8,2015-08-05 22:00:00
21312,2015,8,5,23,22.0,22.0,2.0,8.0,1100.0,126.0,20.2,1002.7,18.3,0.2,ENE,2.7,2015-08-05 23:00:00
21313,2015,8,6,0,10.0,10.0,2.0,9.0,1200.0,114.0,20.0,1002.3,17.8,0.0,NNE,1.3,2015-08-06 00:00:00
21314,2015,8,6,1,15.0,15.0,2.0,9.0,1100.0,109.0,20.4,1001.8,17.4,0.0,N,1.4,2015-08-06 01:00:00
21315,2015,8,6,2,11.0,11.0,2.0,5.0,1100.0,81.0,21.0,1001.6,17.4,0.0,NW,1.2,2015-08-06 02:00:00
21316,2015,8,6,3,9.0,9.0,2.0,2.0,1100.0,2.0,21.0,1001.7,18.6,0.0,NW,1.6,2015-08-06 03:00:00
21317,2015,8,6,4,17.0,20.0,2.0,2.0,1100.0,2.0,21.2,1001.8,18.0,0.0,NNW,1.2,2015-08-06 04:00:00
21318,2015,8,6,5,8.0,8.0,2.0,2.0,1100.0,2.0,21.2,1002.1,18.0,0.0,NNE,1.5,2015-08-06 05:00:00
21319,2015,8,6,6,10.0,14.0,2.0,2.0,1100.0,2.0,21.2,1002.6,18.0,0.0,N,1.6,2015-08-06 06:00:00
21320,2015,8,6,7,12.0,20.0,2.0,2.0,1100.0,2.0,21.6,1003.1,17.8,0.0,N,1.4,2015-08-06 07:00:00
21321,2015,8,6,8,12.0,31.0,2.0,2.0,1100.0,2.0,22.3,1003.5,17.7,0.0,N,1.5,2015-08-06 08:00:00
21322,2015,8,6,9,12.0,27.0,2.0,2.0,1100.0,2.0,23.4,1003.9,18.1,0.0,NNE,2.1,2015-08-06 09:00:00
21323,2015,8,6,10,14.0,25.0,2.0,3.0,1100.0,2.0,24.6,1004.3,18.3,0.0,ENE,0.8,2015-08-06 10:00:00
21324,2015,8,6,11,15.0,34.0,2.0,3.0,1100.0,2.0,25.9,1004.1,19.3,0.0,N,1.4,2015-08-06 11:00:00
21325,2015,8,6,12,22.0,47.0,2.0,4.0,1100.0,2.0,27.9,1003.9,19.7,0.0,ENE,1.1,2015-08-06 12:00:00
21326,2015,8,6,13,30.0,33.0,2.0,4.0,1100.0,2.0,29.1,1003.7,19.4,0.0,SSE,1.2,2015-08-06 13:00:00
21327,2015,8,6,14,47.0,77.0,2.0,4.0,1100.0,2.0,29.7,1003.4,20.3,0.0,SE,1.3,2015-08-06 14:00:00
21328,2015,8,6,15,71.0,107.0,2.0,5.0,1100.0,2.0,29.9,1003.3,21.8,0.0,SE,1.9,2015-08-06 15:00:00
21329,2015,8,6,16,100.0,147.0,2.0,3.0,1100.0,2.0,29.9,1003.0,22.3,0.0,SE,2.1,2015-08-06 16:00:00
21330,2015,8,6,17,120.0,146.0,2.0,3.0,1100.0,2.0,29.3,1003.0,22.8,0.0,ESE,1.4,2015-08-06 17:00:00
21331,2015,8,6,18,133.0,174.0,2.0,11.0,1100.0,2.0,29.4,1002.9,22.1,0.0,SE,2.0,2015-08-06 18:00:00
21332,2015,8,6,19,150.0,181.0,5.0,31.0,1300.0,2.0,28.5,1003.6,23.2,0.0,ESE,1.2,2015-08-06 19:00:00
21333,2015,8,6,20,165.0,182.0,6.0,30.0,1400.0,2.0,27.9,1004.3,22.8,0.0,E,1.3,2015-08-06 20:00:00
21334,2015,8,6,21,179.0,198.0,7.0,39.0,1600.0,2.0,27.4,1005.3,22.8,0.0,SE,2.0,2015-08-06 21:00:00
21335,2015,8,6,22,112.0,112.0,9.0,33.0,1100.0,2.0,26.5,1005.6,21.5,0.0,SSE,2.4,2015-08-06 22:00:00
21336,2015,8,6,23,75.0,75.0,11.0,29.0,800.0,2.0,25.9,1006.4,21.3,0.0,SE,2.3,2015-08-06 23:00:00
21337,2015,8,7,0,73.0,73.0,9.0,27.0,700.0,2.0,24.9,1006.7,21.8,0.0,ESE,1.7,2015-08-07 00:00:00
21338,2015,8,7,1,84.0,84.0,6.0,16.0,700.0,2.0,24.8,1006.9,22.1,0.0,ESE,1.3,2015-08-07 01:00:00
21339,2015,8,7,2,89.0,89.0,6.0,11.0,500.0,2.0,24.4,1006.9,22.1,0.0,E,1.1,2015-08-07 02:00:00
21340,2015,8,7,3,84.0,84.0,2.0,13.0,500.0,2.0,24.2,1007.3,22.1,0.0,E,1.3,2015-08-07 03:00:00
21341,2015,8,7,4,72.0,72.0,2.0,14.0,400.0,2.0,24.1,1007.3,22.0,0.0,SE,1.0,2015-08-07 04:00:00
21342,2015,8,7,5,69.0,69.0,2.0,24.0,500.0,2.0,23.9,1007.7,22.0,0.0,ESE,0.9,2015-08-07 05:00:00
21343,2015,8,7,6,74.0,74.0,2.0,27.0,700.0,2.0,24.1,1008.2,22.4,0.0,SSE,1.3,2015-08-07 06:00:00
21344,2015,8,7,7,78.0,78.0,2.0,34.0,800.0,2.0,24.6,1008.8,22.5,0.0,ESE,1.2,2015-08-07 07:00:00
21345,2015,8,7,8,74.0,74.0,2.0,50.0,800.0,2.0,24.9,1009.1,22.4,0.0,SSE,0.9,2015-08-07 08:00:00
21346,2015,8,7,9,77.0,77.0,2.0,35.0,800.0,2.0,25.5,1009.2,23.0,0.0,E,1.0,2015-08-07 09:00:00
21347,2015,8,7,10,82.0,82.0,4.0,20.0,800.0,2.0,26.6,1009.5,22.9,0.0,E,1.4,2015-08-07 10:00:00
21348,2015,8,7,11,97.0,97.0,2.0,20.0,1100.0,2.0,27.3,1009.6,23.1,0.0,ESE,1.0,2015-08-07 11:00:00
21349,2015,8,7,12,97.0,97.0,2.0,14.0,900.0,2.0,28.9,1009.2,22.9,0.0,ENE,1.1,2015-08-07 12:00:00
21350,2015,8,7,13,74.0,74.0,10.0,19.0,1100.0,2.0,29.9,1008.4,22.9,0.0,SE,1.7,2015-08-07 13:00:00
21351,2015,8,7,14,118.0,185.0,3.0,16.0,1100.0,2.0,30.4,1007.7,22.8,0.0,SSE,2.4,2015-08-07 14:00:00
21352,2015,8,7,15,107.0,155.0,11.0,15.0,1000.0,2.0,30.6,1007.3,23.0,0.0,SSE,2.7,2015-08-07 15:00:00
21353,2015,8,7,16,103.0,149.0,8.0,17.0,1000.0,2.0,30.0,1007.5,23.0,0.0,ESE,2.3,2015-08-07 16:00:00
21354,2015,8,7,17,97.0,128.0,11.0,24.0,1000.0,146.0,27.4,1007.6,23.2,0.1,NNE,2.1,2015-08-07 17:00:00
21355,2015,8,7,18,101.0,124.0,5.0,45.0,1000.0,95.0,24.4,1007.5,22.7,2.6,W,1.8,2015-08-07 18:00:00
21356,2015,8,7,19,90.0,90.0,6.0,49.0,900.0,85.0,21.9,1009.6,19.6,4.3,NNE,2.4,2015-08-07 19:00:00
21357,2015,8,7,20,33.0,35.0,11.0,18.0,600.0,119.0,21.9,1010.4,19.3,0.8,SE,1.5,2015-08-07 20:00:00
21358,2015,8,7,21,24.0,30.0,8.0,21.0,600.0,107.0,21.4,1011.1,19.5,1.0,ESE,1.7,2015-08-07 21:00:00
